"","X.1","X","date","year","day","hhmmss","pixel_number","BH_Block","BH_Vine","BH_Leaf","round","E","A","Ci","gsw","Fv.Fm","Tleaf","Tair","VPDleaf","RHcham","Leaf_wp_bar","Stem_wp_bar","Leak","wrong_vine","treatment","Rep","leaf_temp_C"
"2071",3222,2070,"08-15-2019",2019,227,"14:43:05",27,"B3_R1",2,2,"4",0.011785602,20.92535225,267.083537,0.322493921,0.906757924,42.9358129,45.02302903,3.709295963,51.2872066,NA,NA,NA,NA,3,1,NA
"2072",3223,2071,"08-15-2019",2019,227,"17:37:19",27,"B3_R1",2,2,"5",0.008218315,12.68629243,259.4164609,0.210315592,0.804241053,42.59869032,43.92509355,3.868885296,50.87330362,NA,NA,NA,NA,3,1,NA
"2073",3224,2072,"08-20-2019",2019,232,"9:57:50",27,"B3_R1",2,2,"2",0.005528526,15.03737857,284.476311,0.302257994,0.814224199,30.06103529,31.3258,1.925148226,51.13860277,NA,NA,NA,NA,3,1,NA
"2074",3225,2073,"08-20-2019",2019,232,"11:49:41",27,"B3_R1",2,2,"3",0.008422897,16.46059163,288.4788862,0.378066622,0.820766037,33.45492903,35.15329355,2.363358971,49.49240003,NA,NA,NA,NA,3,1,NA
"2075",3226,2074,"08-20-2019",2019,232,"14:18:29",27,"B3_R1",2,2,"4",0.009589143,21.56032929,283.3898953,0.505832396,0.814224199,35.67650968,37.04676129,2.050569156,60.32098544,NA,NA,NA,NA,3,1,NA
"2076",3227,2075,"08-20-2019",2019,232,"17:22:30",27,"B3_R1",2,2,"5",0.007735648,18.0858594,257.1967879,0.296026204,0.820766037,35.296625,36.390275,2.704565778,49.80687125,NA,NA,NA,NA,3,1,NA
"2077",3228,2076,"07-25-2019",2019,206,"08:10:14",27,"B3_R1",3,2,"2",0.004022612,14.28017458,268.9667797,0.19886182,0.828194567,30.3421871,31.2828129,2.068805781,49.64630313,NA,NA,NA,NA,3,1,NA
"2078",3229,2077,"07-25-2019",2019,206,"11:18:42",27,"B3_R1",3,2,"3",0.005118408,11.95333184,242.655753,0.142992647,0.8031225,39.41827742,39.58495806,3.544497335,50.2264119,NA,NA,NA,NA,3,1,NA
"2079",3230,2078,"07-25-2019",2019,206,"12:25:32",27,"B3_R1",3,2,"4",0.006133775,16.0007587,197.6432522,0.158966694,0.780944786,41.86837419,42.8850129,3.792005722,50.88786397,NA,NA,NA,NA,3,1,NA
"2080",3231,2079,"07-25-2019",2019,206,"17:30:59",27,"B3_R1",3,2,"5",0.003516664,5.41538836,237.6692446,0.065081284,0.828194567,43.79023125,43.71322188,5.175350952,43.00577454,NA,NA,NA,NA,3,1,NA
"2081",3232,2080,"08-01-2019",2019,213,"9:04:23",27,"B3_R1",3,2,"2",0.004498372,13.53031294,290.8380514,0.279537815,-0.882032144,28.18970968,29.78642258,1.687116991,51.08503447,NA,NA,NA,NA,3,1,NA
"2082",3233,2081,"08-01-2019",2019,213,"11:56:41",27,"B3_R1",3,2,"3",0.008584679,16.86728649,272.6851312,0.325096022,0.844341626,36.18096452,37.4873871,2.748292134,50.66195967,NA,NA,NA,NA,3,1,NA
"2083",3234,2082,"08-01-2019",2019,213,"14:04:13",27,"B3_R1",3,2,"4",0.010714417,19.0567127,269.7520183,0.37775183,-0.882032144,37.80263548,39.13096129,2.973422048,51.05744412,NA,NA,NA,NA,3,1,NA
"2084",3235,2083,"08-01-2019",2019,213,"17:32:29",27,"B3_R1",3,2,"5",0.002884956,7.901121198,211.3121027,0.080191777,0.844341626,37.83142258,37.77923871,3.52341131,46.7204024,NA,NA,NA,NA,3,1,NA
"2085",3236,2084,"09-05-2019",2019,248,"09:43:44",27,"B3_R1",3,2,"2",0.005172664,15.32553858,258.8799176,0.236617746,0.839705664,32.00317097,32.78226452,2.255038187,50.51273655,NA,NA,NA,NA,3,1,NA
"2086",3237,2085,"09-05-2019",2019,248,"12:06:21",27,"B3_R1",3,2,"3",0.005036773,16.44684723,220.466519,0.189480449,0.821130852,35.37477419,36.47193226,2.691873729,50.19722125,NA,NA,NA,NA,3,1,NA
"2087",3238,2086,"09-05-2019",2019,248,"14:18:06",27,"B3_R1",3,2,"4",0.006263261,15.58419754,228.9742883,0.195407828,0.839705664,37.43736452,37.22935161,3.234341742,50.47774647,NA,NA,NA,NA,3,1,NA
"2088",3239,2087,"09-05-2019",2019,248,"17:05:06",27,"B3_R1",3,2,"5",0.004378148,13.3415284,211.6346432,0.14238701,0.821130852,37.57963548,38.47820968,3.057017912,50.50086848,NA,NA,NA,NA,3,1,NA
"2089",3240,2088,"07-28-2019",2019,209,"10:18:07",27,"B3_R1",4,2,"2",0.009166045,10.79502876,311.2683458,0.334206552,-2.468867793,36.30347419,38.64273871,2.859994928,46.5580369,NA,NA,NA,NA,3,1,NA
"2090",3241,2089,"07-28-2019",2019,209,"12:39:00",27,"B3_R1",4,2,"3",0.011438579,13.50815112,284.4919349,0.317883304,0.791868226,42.02622258,43.69056452,3.661021954,51.00610793,NA,NA,NA,NA,3,1,NA
"2091",3242,2090,"07-28-2019",2019,209,"14:54:35",27,"B3_R1",4,2,"4",0.013026367,13.25641607,284.2720493,0.318628783,-2.468867793,43.16963333,45.41758333,4.149125225,46.87096697,NA,NA,NA,NA,3,1,NA
"2092",3243,2091,"07-28-2019",2019,209,"17:58:51",27,"B3_R1",4,2,"5",0.011579179,15.31975825,276.2619715,0.327467586,0.791868226,41.81797097,43.43926452,3.597123431,51.38346464,NA,NA,NA,NA,3,1,NA
"2093",3244,2092,"08-15-2019",2019,227,"09:31:16",27,"B3_R1",4,2,"2",0.009312321,19.89790905,311.2901573,0.462371792,0.906757924,33.32267742,35.92010323,2.173738444,49.98959939,NA,NA,NA,NA,3,1,NA
"2094",3245,2093,"08-15-2019",2019,227,"12:03:22",27,"B3_R1",4,2,"3",0.011958658,16.20521314,278.8032588,0.354578842,0.804241053,41.7756,43.13993548,3.467081839,53.47021476,NA,NA,NA,NA,3,1,NA
"2095",3246,2094,"08-15-2019",2019,227,"14:39:52",27,"B3_R1",4,2,"4",0.009182513,15.17276943,255.9733823,0.217901052,0.906757924,43.47973226,45.35495484,4.175886245,48.20614671,NA,NA,NA,NA,3,1,NA
"2096",3247,2095,"08-15-2019",2019,227,"17:31:58",27,"B3_R1",4,2,"5",0.008993041,9.8805222,279.5003971,0.205232591,0.804241053,43.82602581,44.53558065,4.317616823,50.50359113,NA,NA,NA,NA,3,1,NA
"2097",3248,2096,"08-20-2019",2019,232,"9:51:12",27,"B3_R1",4,2,"2",0.006896541,15.2099401,302.1489066,0.397148306,0.814224199,29.76488235,31.03827647,1.867366554,51.66473929,NA,NA,NA,NA,3,1,NA
"2098",3249,2097,"08-20-2019",2019,232,"11:44:42",27,"B3_R1",4,2,"3",0.007331407,18.78896528,257.0313551,0.306534557,0.820766037,33.68584516,34.91399032,2.497308916,48.96861684,NA,NA,NA,NA,3,1,NA
"2099",3250,2098,"08-20-2019",2019,232,"14:11:17",27,"B3_R1",4,2,"4",0.008717893,20.63106194,271.3015838,0.406217238,0.814224199,35.99184194,36.82866129,2.272307738,59.13726392,NA,NA,NA,NA,3,1,NA
"2100",3251,2099,"08-20-2019",2019,232,"17:17:27",27,"B3_R1",4,2,"5",0.009558049,17.03193929,286.8486117,0.394525966,0.820766037,35.298925,36.5025,2.561207918,51.84985663,NA,NA,NA,NA,3,1,NA
"2101",3252,2100,"07-28-2019",2019,209,"10:14:50",27,"B3_R1",5,2,"2",0.009530023,14.25270056,293.1696697,0.350851971,-2.468867793,36.3402,38.93323548,2.842391755,46.26110358,NA,NA,NA,NA,3,1,NA
"2102",3253,2101,"07-28-2019",2019,209,"12:32:53",27,"B3_R1",5,2,"3",0.015686343,21.55634767,272.3808839,0.494010286,0.791868226,40.93179677,43.04590323,3.369198163,50.77290368,NA,NA,NA,NA,3,1,NA
"2103",3254,2102,"07-28-2019",2019,209,"14:49:13",27,"B3_R1",5,2,"4",0.010259939,11.71609556,275.3150867,0.238434904,-2.468867793,44.30531667,45.49233333,4.267681638,50.88879514,NA,NA,NA,NA,3,1,NA
"2104",3255,2103,"07-28-2019",2019,209,"17:51:42",27,"B3_R1",5,2,"5",0.005596148,5.353240704,295.0189669,0.124766919,0.791868226,43.55434194,43.63343871,4.336461885,51.29652904,NA,NA,NA,NA,3,1,NA
"2105",3256,2104,"08-15-2019",2019,227,"09:26:11",27,"B3_R1",5,2,"2",0.0059525,14.10566348,286.8514603,0.240112219,0.906757924,34.38959355,35.68563226,2.54293047,49.72887347,NA,NA,NA,NA,3,1,NA
"2106",3257,2105,"08-15-2019",2019,227,"11:57:47",27,"B3_R1",5,2,"3",0.013798679,17.17849248,286.0792001,0.434122936,0.804241053,40.74309355,42.60435161,3.33853129,51.40801856,NA,NA,NA,NA,3,1,NA
"2107",3258,2106,"08-15-2019",2019,227,"14:34:17",27,"B3_R1",5,2,"4",0.010752283,19.60269591,258.4696673,0.280411951,0.906757924,43.42298387,45.18372581,3.848824823,51.72374477,NA,NA,NA,NA,3,1,NA
"2108",3259,2107,"08-15-2019",2019,227,"17:27:41",27,"B3_R1",5,2,"5",0.008525012,11.13582414,266.2198065,0.198919074,0.804241053,43.70144194,44.81817419,4.21669806,50.21454091,NA,NA,NA,NA,3,1,NA
"2109",3260,2108,"08-20-2019",2019,232,"9:44:51",27,"B3_R1",5,2,"2",0.007335132,18.06895375,294.2226335,0.443593322,0.814224199,28.88184118,30.23628235,1.799706681,50.81836945,NA,NA,NA,NA,3,1,NA
"2110",3261,2109,"08-20-2019",2019,232,"11:40:27",27,"B3_R1",5,2,"3",0.007765011,17.06769735,280.8567545,0.353385432,0.820766037,33.40211613,34.38665484,2.317996841,52.19294318,NA,NA,NA,NA,3,1,NA
"2111",3262,2110,"08-20-2019",2019,232,"14:04:31",27,"B3_R1",5,2,"4",0.008948333,19.4772789,286.4412613,0.455680532,0.814224199,35.56764516,36.47657419,2.102926885,60.80400097,NA,NA,NA,NA,3,1,NA
"2112",3263,2111,"08-20-2019",2019,232,"17:13:17",27,"B3_R1",5,2,"5",0.009622285,19.00525517,273.1772356,0.38406928,0.820766037,35.7542,37.02105,2.639951508,51.46680595,NA,NA,NA,NA,3,1,NA
"2113",3264,2112,"07-25-2019",2019,206,"08:16:23",27,"B3_R1",6,2,"2",0.003338755,12.12831823,253.0682095,0.150910253,0.828194567,31.48730323,32.27386129,2.233081518,49.5952454,NA,NA,NA,NA,3,1,NA
"2114",3265,2113,"07-25-2019",2019,206,"11:22:46",27,"B3_R1",6,2,"3",0.009604315,17.54792544,285.2157759,0.310911144,0.8031225,38.96375806,40.12616774,3.178844188,51.36961046,NA,NA,NA,NA,3,1,NA
"2115",3266,2114,"07-25-2019",2019,206,"12:19:06",27,"B3_R1",6,2,"4",0.00781807,14.9181911,256.4270434,0.206905765,0.780944786,41.23322903,42.1156871,3.765508526,50.0465453,NA,NA,NA,NA,3,1,NA
"2116",3267,2115,"07-25-2019",2019,206,"17:36:48",27,"B3_R1",6,2,"5",0.004919267,10.23680029,229.0046003,0.114402156,0.828194567,42.71409688,43.16872813,4.166261827,50.11416825,NA,NA,NA,NA,3,1,NA
"2117",3268,2116,"08-01-2019",2019,213,"8:57:55",27,"B3_R1",6,2,"2",0.005170376,13.07304264,302.7595553,0.319697056,-0.882032144,27.99209677,29.19256774,1.712141602,51.16915159,NA,NA,NA,NA,3,1,NA
"2118",3269,2117,"08-01-2019",2019,213,"11:49:03",27,"B3_R1",6,2,"3",0.009436996,17.12495076,281.7696946,0.373169158,0.844341626,35.72594839,37.10925161,2.663128096,50.70996643,NA,NA,NA,NA,3,1,NA
"2119",3270,2118,"08-01-2019",2019,213,"13:59:38",27,"B3_R1",6,2,"4",0.0028627,7.037853134,229.9509689,0.080401275,-0.882032144,38.75677419,38.80704839,3.483398938,49.63758196,NA,NA,NA,NA,3,1,NA
"2120",3271,2119,"08-01-2019",2019,213,"17:27:08",27,"B3_R1",6,2,"5",0.006723868,14.75285358,270.548026,0.262983226,0.844341626,36.72634839,37.54148065,2.611486487,55.43627866,NA,NA,NA,NA,3,1,NA
"2121",3272,2120,"09-05-2019",2019,248,"9:25:26",27,"B3_R1",6,2,"2",0.003491333,10.33350683,262.8185331,0.153680325,0.839705664,30.11406,31.640585,2.310695544,42.27038526,NA,NA,NA,NA,3,1,NA
"2122",3273,2121,"09-05-2019",2019,248,"12:00:47",27,"B3_R1",6,2,"3",0.005089353,13.71728138,251.6216158,0.196222756,0.821130852,35.42980323,36.21045806,2.629474924,52.24625232,NA,NA,NA,NA,3,1,NA
"2123",3274,2122,"09-05-2019",2019,248,"14:10:36",27,"B3_R1",6,2,"4",0.005609293,14.64797842,239.1738611,0.194074922,0.839705664,36.25022581,36.65621935,2.9237889,50.54687686,NA,NA,NA,NA,3,1,NA
"2124",3275,2123,"09-05-2019",2019,248,"16:59:58",27,"B3_R1",6,2,"5",0.002810938,11.76123307,145.7398219,0.085138518,0.821130852,37.88344516,38.11614516,3.237957646,50.41405375,NA,NA,NA,NA,3,1,NA
"2125",3276,2124,"07-28-2019",2019,209,"9:01:29",45,"B3_R2",1,2,"2",0.006306398,12.77641962,283.6455473,0.254960538,-2.468867793,34.75133226,36.04259355,2.542930178,50.61400967,NA,NA,NA,NA,3,2,NA
"2126",3277,2125,"07-28-2019",2019,209,"11:44:46",45,"B3_R2",1,2,"3",0.007802052,9.01663377,288.5596089,0.199552677,0.791868226,42.52604839,43.49967097,3.869757309,51.63948081,NA,NA,NA,NA,3,2,NA
"2127",3278,2126,"07-28-2019",2019,209,"13:51:28",45,"B3_R2",1,2,"4",0.014317683,14.14349398,285.9695765,0.358336275,-2.468867793,43.94878333,45.52578333,4.078149433,50.9941985,NA,NA,NA,NA,3,2,NA
"2128",3279,2127,"07-28-2019",2019,209,"16:50:51",45,"B3_R2",1,2,"5",0.011205208,15.32384018,250.7892022,0.253508665,0.791868226,44.78019355,45.96707742,4.3795596,50.84292524,NA,NA,NA,NA,3,2,NA
"2129",3280,2128,"08-15-2019",2019,227,"08:54:01",45,"B3_R2",1,2,"2",0.004871878,16.27124203,251.6603547,0.202612018,0.906757924,33.67022903,34.95374516,2.449717318,49.6242857,NA,NA,NA,NA,3,2,NA
"2130",3281,2129,"08-15-2019",2019,227,"11:10:49",45,"B3_R2",1,2,"3",0.011542826,14.97293333,284.342552,0.348670701,0.804241053,40.35573871,41.88348387,3.421510428,50.46043535,NA,NA,NA,NA,3,2,NA
"2131",3282,2130,"08-15-2019",2019,227,"13:37:17",45,"B3_R2",1,2,"4",0.006562307,13.77920521,237.3641853,0.158941809,0.906757924,42.7965871,43.83932581,4.050488424,50.07696319,NA,NA,NA,NA,3,2,NA
"2132",3283,2131,"08-15-2019",2019,227,"16:41:14",45,"B3_R2",1,2,"5",0.007993354,10.71404301,255.8262835,0.172123407,0.804241053,45.17876452,46.30598387,4.516168103,50.56397168,NA,NA,NA,NA,3,2,NA
"2133",3284,2132,"08-20-2019",2019,232,"8:55:18",45,"B3_R2",1,2,"2",0.004035061,15.37751621,277.1747284,0.27562243,0.814224199,25.59561176,26.63477059,1.544124227,49.96234861,NA,NA,NA,NA,3,2,NA
"2134",3285,2133,"08-20-2019",2019,232,"10:58:48",45,"B3_R2",1,2,"3",0.006158714,13.98002742,288.3815013,0.295763067,0.820766037,31.81241613,32.70216129,2.178058486,51.25746811,NA,NA,NA,NA,3,2,NA
"2135",3286,2134,"08-20-2019",2019,232,"13:12:15",45,"B3_R2",1,2,"4",0.007894896,18.23081846,268.2367438,0.334269234,0.814224199,35.85501613,36.73933226,2.466844193,55.57730127,NA,NA,NA,NA,3,2,NA
"2136",3287,2135,"08-20-2019",2019,232,"16:32:09",45,"B3_R2",1,2,"5",0.008545646,18.71054057,259.2177576,0.319399489,0.820766037,36.141975,37.45645,2.778058228,50.08730277,NA,NA,NA,NA,3,2,NA
"2137",3288,2136,"07-25-2019",2019,206,"8:22:55",45,"B3_R2",2,2,"2",0.002784401,11.60905423,266.1842205,0.154433026,0.8031225,29.44970323,31.46821935,1.831608835,49.55541243,NA,NA,NA,NA,3,2,NA
"2138",3289,2137,"07-25-2019",2019,206,"10:29:27",45,"B3_R2",2,2,"3",0.005976754,17.44787158,234.3594919,0.198108989,0.780944786,36.89424516,37.78703548,3.043283285,49.01041524,NA,NA,NA,NA,3,2,NA
"2139",3290,2138,"07-25-2019",2019,206,"12:45:26",45,"B3_R2",2,2,"4",0.007716318,13.48815861,260.3075152,0.191165161,0.828194567,42.6254,43.67846774,3.986734651,50.35315861,NA,NA,NA,NA,3,2,NA
"2140",3291,2139,"07-25-2019",2019,206,"16:23:16",45,"B3_R2",2,2,"5",0.008566491,10.26155653,273.120698,0.172733014,0.8031225,45.51669048,45.9322381,4.820788606,50.21485341,NA,NA,NA,NA,3,2,NA
"2141",3292,2140,"08-01-2019",2019,213,"8:24:29",45,"B3_R2",2,2,"2",0.003248002,12.03230587,280.8914397,0.212760177,-0.882032144,26.44084839,27.5331871,1.581433753,50.96033642,NA,NA,NA,NA,3,2,NA
"2142",3293,2141,"08-01-2019",2019,213,"10:44:27",45,"B3_R2",2,2,"3",0.008971345,16.75711554,286.7262454,0.382271894,0.844341626,34.48521935,35.95585484,2.484205631,50.46975339,NA,NA,NA,NA,3,2,NA
"2143",3294,2142,"08-01-2019",2019,213,"13:07:58",45,"B3_R2",2,2,"4",0.00837023,15.55121034,271.4882771,0.292140576,-0.882032144,36.65904516,37.43047742,2.960110766,50.01712834,NA,NA,NA,NA,3,2,NA
"2144",3295,2143,"08-01-2019",2019,213,"16:39:55",45,"B3_R2",2,2,"5",0.009252792,19.57649295,260.1501756,0.343922021,0.844341626,37.8491871,38.81147419,2.790098189,54.81798263,NA,NA,NA,NA,3,2,NA
"2145",3296,2144,"09-05-2019",2019,248,"8:33:10",45,"B3_R2",2,2,"2",0.004154969,13.82541306,255.9564548,0.201146989,0.839705664,30.38144,30.76256,2.120834505,50.19155475,NA,NA,NA,NA,3,2,NA
"2146",3297,2145,"09-05-2019",2019,248,"11:08:52",45,"B3_R2",2,2,"3",0.003672018,11.89295999,216.3959284,0.127516785,0.821130852,35.33650968,35.53866774,2.877220011,49.44550656,NA,NA,NA,NA,3,2,NA
"2147",3298,2146,"09-05-2019",2019,248,"13:23:43",45,"B3_R2",2,2,"4",0.004231667,10.15745292,233.3073823,0.123279401,0.839705664,37.90636452,37.3255129,3.405841424,50.13784317,NA,NA,NA,NA,3,2,NA
"2148",3299,2147,"09-05-2019",2019,248,"16:20:08",45,"B3_R2",2,2,"5",0.005219063,11.20641399,260.7199749,0.172306169,0.821130852,38.33882903,39.09425806,3.024664529,53.18098124,NA,NA,NA,NA,3,2,NA
"2149",3300,2148,"07-25-2019",2019,206,"8:16:42",45,"B3_R2",3,2,"2",0.001267056,7.279060039,192.5281842,0.060403776,0.8031225,30.1758,31.08249032,2.08249821,49.00372024,NA,NA,NA,NA,3,2,NA
"2150",3301,2149,"07-25-2019",2019,206,"10:22:39",45,"B3_R2",3,2,"3",0.009215992,23.64822196,281.4336634,0.408897522,0.780944786,35.96792903,37.02267419,2.383969083,56.62096172,NA,NA,NA,NA,3,2,NA
"2151",3302,2150,"07-25-2019",2019,206,"12:52:27",45,"B3_R2",3,2,"4",0.00784658,13.1025545,254.6248994,0.178165913,0.828194567,43.55079677,44.41662581,4.325524216,49.35159256,NA,NA,NA,NA,3,2,NA
"2152",3303,2151,"07-25-2019",2019,206,"16:28:44",45,"B3_R2",3,2,"5",0.009861823,12.81486849,274.1743227,0.214791955,0.8031225,44.74242857,45.61799048,4.518689202,50.17643871,NA,NA,NA,NA,3,2,NA
"2153",3304,2152,"08-01-2019",2019,213,"8:18:42",45,"B3_R2",3,2,"2",0.002229884,12.84088963,224.923573,0.140257413,-0.882032144,25.92209677,27.10121935,1.621507014,48.24973335,NA,NA,NA,NA,3,2,NA
"2154",3305,2153,"08-01-2019",2019,213,"10:37:15",45,"B3_R2",3,2,"3",0.008998501,18.24870489,278.9788963,0.384971072,0.844341626,34.37313548,35.95328065,2.476250398,50.03764037,NA,NA,NA,NA,3,2,NA
"2155",3306,2154,"08-01-2019",2019,213,"13:03:58",45,"B3_R2",3,2,"4",0.009440297,20.59871215,260.338281,0.366404665,-0.882032144,35.67411935,37.10519355,2.712358838,49.68043353,NA,NA,NA,NA,3,2,NA
"2156",3307,2155,"08-01-2019",2019,213,"16:33:43",45,"B3_R2",3,2,"5",0.008167091,15.82128989,268.8614635,0.288730676,0.844341626,38.0958871,38.99397097,2.896653936,54.03044673,NA,NA,NA,NA,3,2,NA
"2157",3308,2156,"09-05-2019",2019,248,"8:27:43",45,"B3_R2",3,2,"2",0.004977776,15.2924233,276.6740446,0.278868542,0.839705664,28.73703,29.56784,1.870530201,50.30158147,NA,NA,NA,NA,3,2,NA
"2158",3309,2157,"09-05-2019",2019,248,"11:03:53",45,"B3_R2",3,2,"3",0.007094701,16.95326769,270.2285584,0.308424876,0.821130852,33.43121613,34.63034194,2.404419812,50.08147523,NA,NA,NA,NA,3,2,NA
"2159",3310,2158,"09-05-2019",2019,248,"13:18:04",45,"B3_R2",3,2,"4",0.008256376,18.26619317,248.8414967,0.28044491,0.839705664,37.18335161,37.57115161,3.031831817,51.29707361,NA,NA,NA,NA,3,2,NA
"2160",3311,2159,"09-05-2019",2019,248,"16:16:03",45,"B3_R2",3,2,"5",0.005883775,12.7966534,255.7548018,0.194281448,0.821130852,38.28553226,39.57325161,3.040672624,51.34087904,NA,NA,NA,NA,3,2,NA
"2161",3312,2160,"07-28-2019",2019,209,"8:53:55",45,"B3_R2",4,2,"2",0.001072323,5.260249787,145.8927311,0.036177429,-2.468867793,35.33810968,35.74633871,2.894409859,48.59934007,NA,NA,NA,NA,3,2,NA
"2162",3313,2161,"07-28-2019",2019,209,"11:39:42",45,"B3_R2",4,2,"3",0.001092999,1.8431153,247.2561573,0.023497494,0.791868226,43.37805484,43.1656,4.410251356,50.78798956,NA,NA,NA,NA,3,2,NA
"2163",3314,2162,"07-28-2019",2019,209,"13:45:00",45,"B3_R2",4,2,"4",0.000598727,-0.49675496,436.2051895,0.010991485,-2.468867793,45.71485,45.73145,5.109187801,48.86435734,NA,NA,NA,NA,3,2,NA
"2164",3315,2163,"07-28-2019",2019,209,"16:44:10",45,"B3_R2",4,2,"5",0.005058929,4.869090951,283.1489446,0.09881417,0.791868226,46.01860645,46.75596129,4.873038456,50.09783147,NA,NA,NA,NA,3,2,NA
"2165",3316,2164,"08-15-2019",2019,227,"08:48:17",45,"B3_R2",4,2,"2",0.005615241,16.78104706,264.6029058,0.234543728,0.906757924,33.65420323,34.6289871,2.457319849,50.3038717,NA,NA,NA,NA,3,2,NA
"2166",3317,2165,"08-15-2019",2019,227,"11:05:27",45,"B3_R2",4,2,"3",0.008763872,11.56508577,279.5926974,0.236568643,0.804241053,41.00611613,41.58654516,3.728879636,50.74229473,NA,NA,NA,NA,3,2,NA
"2167",3318,2166,"08-15-2019",2019,227,"13:32:43",45,"B3_R2",4,2,"4",0.013158113,23.46697285,256.5397839,0.373146601,0.906757924,42.24530968,43.76977097,3.633334514,52.16087214,NA,NA,NA,NA,3,2,NA
"2168",3319,2167,"08-15-2019",2019,227,"16:36:24",45,"B3_R2",4,2,"5",0.006071125,8.436865596,241.3681086,0.116480806,0.804241053,46.19192258,46.91412581,4.988076026,49.46505512,NA,NA,NA,NA,3,2,NA
"2169",3320,2168,"08-20-2019",2019,232,"8:50:29",45,"B3_R2",4,2,"2",0.003582499,12.33263825,288.1040495,0.237959732,0.814224199,25.83342353,26.31774118,1.573639142,51.40742814,NA,NA,NA,NA,3,2,NA
"2170",3321,2169,"08-20-2019",2019,232,"10:54:59",45,"B3_R2",4,2,"3",0.007317184,17.10210721,293.3319429,0.40841061,0.820766037,31.2576,32.53304516,1.921550908,53.9826074,NA,NA,NA,NA,3,2,NA
"2171",3322,2170,"08-20-2019",2019,232,"13:05:23",45,"B3_R2",4,2,"4",0.007461117,15.77758065,263.7736274,0.269600641,0.814224199,36.32324194,36.71606774,2.849866111,51.96373742,NA,NA,NA,NA,3,2,NA
"2172",3323,2171,"08-20-2019",2019,232,"16:26:58",45,"B3_R2",4,2,"5",0.006821315,14.93353544,251.6987493,0.225556034,0.820766037,37.133575,37.964925,3.067346219,49.41801146,NA,NA,NA,NA,3,2,NA
"2173",3324,2172,"07-25-2019",2019,206,"8:09:47",45,"B3_R2",5,2,"2",0.003189697,11.54646514,279.776393,0.179260733,0.8031225,29.00356129,30.21183871,1.819666221,51.08177932,NA,NA,NA,NA,3,2,NA
"2174",3325,2173,"07-25-2019",2019,206,"10:17:18",45,"B3_R2",5,2,"3",0.005307241,13.34944242,269.2362256,0.19667044,0.780944786,36.12619677,36.96511935,2.724170927,52.2201514,NA,NA,NA,NA,3,2,NA
"2175",3326,2174,"07-25-2019",2019,206,"13:00:58",45,"B3_R2",5,2,"4",0.009319357,14.06547414,266.518723,0.214226025,0.828194567,42.57321935,43.93237419,4.329384505,45.68036663,NA,NA,NA,NA,3,2,NA
"2176",3327,2175,"07-25-2019",2019,206,"16:33:59",45,"B3_R2",5,2,"5",0.009315403,10.93088202,292.4594111,0.22024538,0.8031225,43.91138095,45.30330952,4.178875172,50.37107931,NA,NA,NA,NA,3,2,NA
"2177",3328,2176,"08-01-2019",2019,213,"8:14:26",45,"B3_R2",5,2,"2",0.005672699,5.32508903,359.8225001,0.415557891,-0.882032144,25.15935484,26.93970645,1.483004768,48.42296415,NA,NA,NA,NA,3,2,NA
"2178",3329,2177,"08-01-2019",2019,213,"10:29:40",45,"B3_R2",5,2,"3",0.008001672,18.23981583,272.3366624,0.349924988,0.844341626,33.89843548,35.39205161,2.407147965,50.33930292,NA,NA,NA,NA,3,2,NA
"2179",3330,2178,"08-01-2019",2019,213,"12:59:08",45,"B3_R2",5,2,"4",0.005904556,11.62742366,271.7587432,0.202736446,-0.882032144,36.63651613,37.52237742,2.948545953,49.82845841,NA,NA,NA,NA,3,2,NA
"2180",3331,2179,"08-01-2019",2019,213,"16:28:38",45,"B3_R2",5,2,"5",0.007017959,11.79619018,268.5772614,0.206073845,0.844341626,39.15085161,39.58387097,3.417678674,50.56534084,NA,NA,NA,NA,3,2,NA
"2181",3332,2180,"09-05-2019",2019,248,"8:21:12",45,"B3_R2",5,2,"2",0.003501256,13.58632937,255.4011522,0.193162131,0.839705664,28.44239,29.065055,1.863798932,50.28606615,NA,NA,NA,NA,3,2,NA
"2182",3333,2181,"09-05-2019",2019,248,"10:58:03",45,"B3_R2",5,2,"3",0.006707752,16.24034383,257.6663711,0.261661599,0.821130852,34.45509032,34.89119032,2.646398743,50.47265916,NA,NA,NA,NA,3,2,NA
"2183",3334,2182,"09-05-2019",2019,248,"13:12:05",45,"B3_R2",5,2,"4",0.006455346,12.30227735,269.9133074,0.214965256,0.839705664,37.24701613,38.03950645,3.04602174,50.12877591,NA,NA,NA,NA,3,2,NA
"2184",3335,2183,"09-05-2019",2019,248,"16:11:21",45,"B3_R2",5,2,"5",0.007762042,14.20321183,270.8511439,0.260784706,0.821130852,38.58616452,40.03159355,3.030354802,51.72692067,NA,NA,NA,NA,3,2,NA
"2185",3336,2184,"07-28-2019",2019,209,"8:48:18",45,"B3_R2",6,2,"2",0.005572684,10.53533681,295.0700832,0.232491756,-2.468867793,34.31163871,35.75136452,2.453750333,50.66244696,NA,NA,NA,NA,3,2,NA
"2186",3337,2185,"07-28-2019",2019,209,"11:32:54",45,"B3_R2",6,2,"3",0.007975036,10.69853564,282.0587199,0.220876542,0.791868226,41.40408387,42.75385806,3.604691812,51.11081732,NA,NA,NA,NA,3,2,NA
