Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
166,Lodi West,San Joaquin Valley,10/11/2011,284,2.77, ,0, ,179, ,1.9,Y,25.2, ,13.8,Y,19, ,100, ,62, ,87,Y,16.8,Y,1.4, ,117.3, ,18, 
166,Lodi West,San Joaquin Valley,10/12/2011,285,3.09, ,0, ,195, ,1.6, ,26.5, ,11.3, ,17.3, ,100, ,42, ,79, ,13.6, ,1.3, ,114, ,18, 
166,Lodi West,San Joaquin Valley,10/13/2011,286,3.09, ,0, ,193, ,1.6, ,29.1, ,8.6, ,18, ,100, ,41, ,76, ,13.8, ,0.9, ,77.7, ,17.7, 
166,Lodi West,San Joaquin Valley,10/14/2011,287,2.54, ,0, ,166, ,1.8,Y,29.7, ,9.9, ,19, ,100, ,48, ,81,Y,15.7,Y,0.7, ,59.2, ,17.8, 
166,Lodi West,San Joaquin Valley,10/15/2011,288,2.89, ,0, ,180, ,1.8,Y,29.1, ,12, ,19, ,100, ,51, ,81,Y,15.6,Y,1.7, ,146.8, ,18.1, 
166,Lodi West,San Joaquin Valley,10/16/2011,289,2.58, ,0, ,166, ,1.7, ,24.1, ,13.8,Y,18.5, ,99, ,62, ,82, ,15.3, ,1.7, ,147, ,18.4, 
166,Lodi West,San Joaquin Valley,10/17/2011,290,2.85, ,0, ,183, ,1.7, ,29.8, ,10.3, ,18.5, ,100, ,43, ,80, ,14.9, ,1, ,82.2, ,18.9, 
166,Lodi West,San Joaquin Valley,10/18/2011,291,2.72, ,0, ,173, ,1.7, ,29.9, ,9.4, ,18.6, ,100, ,45, ,78, ,14.6, ,1.4, ,124.1, ,19.1, 
166,Lodi West,San Joaquin Valley,10/19/2011,292,2.7, ,0, ,178, ,1.6, ,23.6, ,11.9, ,17.4, ,97, ,63, ,81, ,14.1, ,2.2, ,192, ,18.9, 
166,Lodi West,San Joaquin Valley,10/20/2011,293,2.61, ,0, ,177, ,1.6, ,26.7, ,7.9, ,16.4, ,100, ,56, ,84, ,13.6, ,1.2, ,100.2, ,18.4, 
166,Lodi West,San Joaquin Valley,10/21/2011,294,2.59, ,0, ,172, ,1.6, ,25.9, ,8.6, ,16.7, ,100, ,53, ,83, ,13.8, ,1.3, ,108.2, ,18, 
166,Lodi West,San Joaquin Valley,10/22/2011,295,2.57, ,0, ,174, ,1.5, ,28, ,7.7, ,16.4, ,100, ,46, ,80, ,13, ,0.7, ,62.3, ,17.6, 
166,Lodi West,San Joaquin Valley,10/23/2011,296,2.57, ,0, ,170, ,1.6, ,29.4, ,7.5, ,17.1, ,100, ,50, ,81, ,13.8, ,0.7, ,64.2, ,17.3, 
166,Lodi West,San Joaquin Valley,10/24/2011,297,2.39, ,0, ,159, ,1.5, ,25.8, ,8.3, ,16.2, ,100, ,56, ,81, ,13, ,1.2, ,100.3, ,17.3, 
166,Lodi West,San Joaquin Valley,10/25/2011,298,2.44, ,0, ,158, ,1.2, ,22.8, ,6.1, ,13.7, ,100, ,33, ,76, ,9.6, ,1.8, ,159.7, ,16.8, 
166,Lodi West,San Joaquin Valley,10/26/2011,299,3.36, ,0, ,173, ,0.7, ,22.3, ,3.5, ,13.4, ,93, ,23, ,45, ,1.8, ,2.4, ,211.2, ,16.3, 
166,Lodi West,San Joaquin Valley,10/27/2011,300,2.21, ,0, ,161, ,0.9, ,24.6, ,1.6,Y,11.5, ,95, ,31, ,66, ,5.5, ,0.7, ,61.5, ,15.2, 
166,Lodi West,San Joaquin Valley,10/28/2011,301,2.24, ,0, ,156, ,1, ,24.1, ,3.2, ,12.3, ,99, ,35, ,73, ,7.6, ,0.9, ,78.7, ,14.8, 
166,Lodi West,San Joaquin Valley,10/29/2011,302,2.37, ,0, ,160, ,1, ,25.7, ,1.9, ,12.9, ,99, ,31, ,68, ,7.2, ,1.1, ,91.4, ,14.5, 
166,Lodi West,San Joaquin Valley,10/30/2011,303,2.16, ,0, ,151, ,1.2, ,26.4, ,6, ,14.6, ,97, ,40, ,72, ,9.6, ,0.8, ,68, ,14.6, 
166,Lodi West,San Joaquin Valley,10/31/2011,304,2.13, ,0, ,148, ,1.3, ,25.6, ,5.8, ,14.7, ,100, ,45, ,78, ,11, ,0.8, ,70.5, ,14.8, 
166,Lodi West,San Joaquin Valley,11/1/2011,305,4.71, ,0, ,154, ,0.6, ,22.1, ,6.5, ,16.2, ,88, ,20, ,35, ,0.8, ,4.7,R,407.1,R,14.9, 
166,Lodi West,San Joaquin Valley,11/2/2011,306,2.49, ,0, ,147, ,0.7, ,22.3, ,1.7, ,12.2, ,89, ,30, ,51, ,2.5, ,1.4, ,121.9, ,14.3, 
166,Lodi West,San Joaquin Valley,11/3/2011,307,1.92, ,0, ,123, ,0.9, ,17.8, ,3.7, ,10.2, ,93, ,53, ,75, ,6.1, ,2.3, ,202.3, ,13.8, 
166,Lodi West,San Joaquin Valley,11/4/2011,308,1.87, ,0.1, ,144, ,0.8, ,14.8, ,0.6, ,7.6, ,100, ,54, ,81, ,4.5, ,1.5, ,126.4, ,13.3, 
166,Lodi West,San Joaquin Valley,11/5/2011,309,0.83, ,0, ,64, ,0.9, ,13.4, ,-0.9, ,7.6, ,100, ,62, ,86, ,5.4, ,2.1, ,178, ,12.5, 
166,Lodi West,San Joaquin Valley,11/6/2011,310,1.11, ,0.1, ,100, ,1, ,14.7, ,5.7, ,9.5, ,98, ,60, ,87, ,7.4, ,1.4, ,120.1, ,12.8, 
166,Lodi West,San Joaquin Valley,11/7/2011,311,1.72, ,0, ,148, ,0.9, ,15.4, ,1.2, ,7.7, ,100, ,57, ,88, ,5.7, ,1.1, ,93.2, ,12.2, 
166,Lodi West,San Joaquin Valley,11/8/2011,312,1.74, ,0, ,143, ,0.9, ,16.2, ,-0.1, ,7.3, ,100, ,58, ,87, ,5.4, ,1, ,83.7, ,11.6, 
166,Lodi West,San Joaquin Valley,11/9/2011,313,1.6, ,1.2, ,135, ,0.9, ,18.5, ,-0.7, ,7.5, ,100, ,49, ,85, ,5.2, ,0.8, ,67.7, ,11.2, 
166,Lodi West,San Joaquin Valley,11/10/2011,314,1.68, ,0.1, ,135, ,0.9, ,21.3, ,-0.6, ,8.2, ,99, ,37, ,80, ,5, ,0.9, ,75.2, ,11, 
166,Lodi West,San Joaquin Valley,11/11/2011,315,0.33, ,0.5, ,43, ,1.1, ,12.8, ,3.5, ,9.5, ,96, ,79, ,90, ,8, ,1.6, ,139.8, ,11.2, 
166,Lodi West,San Joaquin Valley,11/12/2011,316,1.59, ,0.1, ,127, ,1.2, ,17.8, ,7, ,11.9, ,100, ,66, ,89, ,10.2, ,1.6, ,135.4, ,12.1, 
166,Lodi West,San Joaquin Valley,11/13/2011,317,1.67, ,0, ,129, ,1.2, ,19.2, ,6.3, ,11.8, ,100, ,61, ,88, ,9.9, ,1.1, ,97.1, ,12.3, 
166,Lodi West,San Joaquin Valley,11/14/2011,318,0.72, ,0, ,76, ,1.2, ,17.3, ,5, ,10.2, ,100, ,74, ,94, ,9.3, ,1, ,90.1, ,12.3, 
166,Lodi West,San Joaquin Valley,11/15/2011,319,1.65, ,0.1, ,127, ,1, ,18.9, ,2.4, ,9.7, ,100, ,52, ,87, ,7.6, ,1.1, ,97.5, ,11.8, 
166,Lodi West,San Joaquin Valley,11/16/2011,320,1.69, ,0, ,130, ,1, ,20.5, ,1.3, ,9.9, ,100, ,52, ,84, ,7.4, ,0.8, ,71.3, ,11.5, 
166,Lodi West,San Joaquin Valley,11/17/2011,321,1.48, ,0.1, ,117, ,1.2, ,18.8, ,2.6, ,11.3, ,100, ,66, ,87, ,9.3, ,1.5, ,133.1, ,11.5, 
166,Lodi West,San Joaquin Valley,11/18/2011,322,0.91, ,1.1, ,74, ,1.1, ,15.1, ,5.7, ,10.3, ,98, ,66, ,85, ,7.8, ,2, ,169.5, ,11.9, 
166,Lodi West,San Joaquin Valley,11/19/2011,323,1.57, ,4.7, ,124, ,0.8, ,14.1, ,0, ,8.4, ,100, ,49, ,76, ,4.5, ,1.5, ,132.3, ,11.4, 
166,Lodi West,San Joaquin Valley,11/20/2011,324,1.31, ,3.6, ,105, ,1.1, ,15.5, ,6.9, ,10.3, ,99, ,69, ,90, ,8.6, ,3,Y,257,Y,11.5, 
166,Lodi West,San Joaquin Valley,11/21/2011,325,0.88, ,0, ,87, ,1, ,14.5, ,2.2, ,8.1, ,100, ,70, ,94, ,7.3, ,0.9, ,75.9, ,11.5, 
166,Lodi West,San Joaquin Valley,11/22/2011,326,1.16, ,0.2, ,105, ,1, ,15.8, ,4.2, ,8.5, ,100, ,67, ,92, ,7.4, ,1.5, ,130.6, ,11.2, 
166,Lodi West,San Joaquin Valley,11/23/2011,327,0.7, ,0.1, ,72, ,1, ,14.8, ,3.8, ,8.8, ,100, ,71, ,92, ,7.5, ,1, ,82.6, ,11.1, 
166,Lodi West,San Joaquin Valley,11/24/2011,328,0.12, ,2.3, ,34, ,1.2, ,12.7, ,7, ,10.3, ,100, ,92, ,97, ,9.8, ,0.9, ,74.6, ,11.3, 
166,Lodi West,San Joaquin Valley,11/25/2011,329,0.85, ,0, ,84, ,1.1, ,15.4, ,4, ,9.6, ,100, ,84, ,95, ,8.9, ,1.3, ,111.5, ,11.5, 
166,Lodi West,San Joaquin Valley,11/26/2011,330,0.01, ,0.3, ,26, ,1.1, ,11.1, ,3.5, ,7.6, ,100, ,98, ,100, ,7.8, ,0.8, ,66.9, ,11.1, 
166,Lodi West,San Joaquin Valley,11/27/2011,331,0.12, ,0.3, ,36, ,1.1, ,9.9,Y,5.9, ,8.2, ,100, ,100, ,100, ,8.4, ,1, ,82.5, ,11.1, 
166,Lodi West,San Joaquin Valley,11/28/2011,332,0.2, ,0.3, ,44, ,1.1, ,12.7, ,3.8, ,7.9, ,100, ,99, ,100, ,8.2, ,0.9, ,79.4, ,11.4, 
166,Lodi West,San Joaquin Valley,11/29/2011,333,0.02, ,0.2, ,27, ,1, ,8.8,Y,4, ,7.2, ,100, ,100, ,100, ,7.5, ,1.1, ,95.6, ,11, 
166,Lodi West,San Joaquin Valley,11/30/2011,334,2.28, ,0, ,105, ,0.9, ,17.5, ,6.5, ,11.1, ,100, ,40, ,68, ,5.5, ,3.7,R,323,R,11.2, 
166,Lodi West,San Joaquin Valley,12/1/2011,335,3.92, ,0, ,118, ,0.5, ,18.8, ,3.9, ,12.6, ,60, ,23, ,38, ,-1.5, ,5.2,R,449.1,R,10.8, 
166,Lodi West,San Joaquin Valley,12/2/2011,336,1.66, ,0, ,115, ,0.6, ,19.4, ,0, ,9.4, ,89, ,33, ,52, ,0.1, ,1.5, ,128.6, ,10.4, 
166,Lodi West,San Joaquin Valley,12/3/2011,337,2.89, ,0, ,117, ,0.5, ,16.7, ,-0.2, ,9.3, ,89, ,21, ,40, ,-3.5, ,3.5,R,298.8,R,9.8, 
166,Lodi West,San Joaquin Valley,12/4/2011,338,1.29, ,0, ,110, ,0.6, ,16.4, ,-2.6, ,4.7, ,96, ,34, ,66, ,-1.2, ,1, ,85.1, ,9.1, 
166,Lodi West,San Joaquin Valley,12/5/2011,339,1.19, ,0, ,107, ,0.6, ,14.7, ,-3.2, ,4.3, ,97, ,39, ,72, ,-0.2, ,0.9, ,74.6, ,8.4, 
166,Lodi West,San Joaquin Valley,12/6/2011,340,1.2, ,0, ,106, ,0.6, ,14.5, ,-3.5, ,4, ,98, ,45, ,76, ,0.2, ,0.8, ,72.7, ,8, 
166,Lodi West,San Joaquin Valley,12/7/2011,341,1.11, ,0, ,104, ,0.6, ,15.3, ,-3.7, ,3.6, ,99, ,46, ,80, ,0.6, ,0.7, ,59.3, ,7.6, 
166,Lodi West,San Joaquin Valley,12/8/2011,342,1.09, ,0, ,100, ,0.6, ,15.7, ,-4.3, ,3.8, ,100, ,41, ,79, ,0.6, ,0.8, ,65.4, ,7.3, 
166,Lodi West,San Joaquin Valley,12/9/2011,343,1.19, ,0.1, ,106, ,0.7, ,16.5, ,-3.5, ,4.3, ,99, ,47, ,81, ,1.3, ,0.8, ,65.9, ,7.2, 
166,Lodi West,San Joaquin Valley,12/10/2011,344,0.95, ,0, ,92, ,0.7, ,15, ,-3.5, ,3.4, ,100, ,53, ,86, ,1.3, ,0.7, ,58, ,7, 
166,Lodi West,San Joaquin Valley,12/11/2011,345,0.87, ,0.1, ,84, ,0.8, ,12.8, ,-1.5, ,4.7, ,100, ,65, ,90, ,3.2, ,0.8, ,69.1, ,7, 
166,Lodi West,San Joaquin Valley,12/12/2011,346,0.7, ,0, ,62, ,0.8, ,12.9, ,-0.8, ,6.3, ,100, ,62, ,87, ,4.2, ,1.3, ,108.5, ,7.7, 
166,Lodi West,San Joaquin Valley,12/13/2011,347,1.12, ,0.1, ,103, ,0.7, ,13.9, ,-2.2, ,4.2, ,100, ,45, ,83, ,1.5, ,1, ,87.7, ,7.4, 
166,Lodi West,San Joaquin Valley,12/14/2011,348,0.96, ,0.1, ,101, ,0.7, ,13.4, ,-2.8, ,4.1, ,100, ,63, ,89, ,2.5, ,0.9, ,75.1, ,7, 
166,Lodi West,San Joaquin Valley,12/15/2011,349,0.83, ,2.4, ,78, ,0.9, ,12, ,-0.4, ,7, ,100, ,77, ,92, ,5.7, ,2.1, ,177.3, ,7.6, 
166,Lodi West,San Joaquin Valley,12/16/2011,350,0.61, ,0.2, ,74, ,0.8, ,12.5, ,-1.3, ,4.6, ,100, ,68, ,96, ,3.9, ,1, ,86, ,7.5, 
166,Lodi West,San Joaquin Valley,12/17/2011,351,0.67, ,0.1, ,83, ,0.8, ,11.5, ,-1.3, ,4.6, ,100, ,78, ,97, ,4.1, ,1.2, ,103.2, ,7.4, 
166,Lodi West,San Joaquin Valley,12/18/2011,352,0.41, ,0.2, ,60, ,0.8, ,10.9, ,-1.3, ,3.3, ,100, ,82, ,99, ,3.2, ,1.2, ,104.5, ,7.1, 
166,Lodi West,San Joaquin Valley,12/19/2011,353,0.77, ,0.1, ,83, ,0.8, ,13.1, ,-0.2, ,5.1, ,100, ,64, ,93, ,4.1, ,0.8, ,70.8, ,7.1, 
166,Lodi West,San Joaquin Valley,12/20/2011,354,0.37, ,0.2, ,56, ,0.8, ,10.6, ,-0.6, ,3.6, ,100, ,84, ,99, ,3.4, ,0.9, ,77.1, ,7, 
166,Lodi West,San Joaquin Valley,12/21/2011,355,0.76, ,0.1, ,79, ,0.7, ,13.9, ,-2.4, ,3.9, ,100, ,50, ,88, ,2, ,1.2, ,103.3, ,6.8, 
166,Lodi West,San Joaquin Valley,12/22/2011,356,1.76, ,0, ,112, ,0.4, ,16.3, ,-2.8, ,6.1, ,86, ,24, ,47, ,-4.5, ,2.1, ,181.9, ,6.7, 
166,Lodi West,San Joaquin Valley,12/23/2011,357,1.01, ,0, ,98, ,0.5, ,13, ,-5.2, ,1.7, ,100, ,40, ,78, ,-1.7, ,0.9, ,74, ,5.9, 
166,Lodi West,San Joaquin Valley,12/24/2011,358,1.06, ,0.1, ,101, ,0.6, ,14, ,-5.7, ,2.5, ,98, ,49, ,83, ,-0.1, ,0.9, ,75.4, ,5.5, 
166,Lodi West,San Joaquin Valley,12/25/2011,359,0.87, ,0, ,90, ,0.6, ,13, ,-3.2, ,2.7, ,99, ,56, ,85, ,0.4, ,0.9, ,79.7, ,5.4, 
166,Lodi West,San Joaquin Valley,12/26/2011,360,1.01, ,0.1, ,100, ,0.6, ,13.6, ,-5.6, ,2.4, ,100, ,51, ,85, ,0.2, ,0.8, ,65.7, ,5.3, 
166,Lodi West,San Joaquin Valley,12/27/2011,361,1.12, ,0.1, ,100, ,0.7, ,16, ,-3, ,5.3, ,100, ,40, ,76, ,1.4, ,1.1, ,92.4, ,5.3, 
166,Lodi West,San Joaquin Valley,12/28/2011,362,1.12, ,0, ,96, ,0.8, ,16.6, ,3, ,8.5, ,87, ,46, ,71, ,3.5, ,1.1, ,93, ,6.2, 
166,Lodi West,San Joaquin Valley,12/29/2011,363,0.6, ,0, ,65, ,1, ,14, ,1.6, ,8.3, ,97, ,79, ,90, ,6.7, ,1, ,87.4, ,7, 
166,Lodi West,San Joaquin Valley,12/30/2011,364,0.66, ,0, ,61, ,1.2, ,17, ,6.2, ,11.1, ,100, ,73, ,91, ,9.6, ,1.5, ,130.3, ,8, 
166,Lodi West,San Joaquin Valley,12/31/2011,365,0.97, ,0.1, ,89, ,0.9, ,15, ,2, ,7.1, ,100, ,61, ,87, ,5.1, ,1, ,85.2, ,8, 
166,Lodi West,San Joaquin Valley,1/1/2012,1,0.76, ,0.3, ,83, ,0.9, ,14.5, ,-0.6, ,5.3, ,100, ,75, ,98, ,5.1, ,0.9, ,77.9, ,7.6, 
166,Lodi West,San Joaquin Valley,1/2/2012,2,0.44, ,0.1, ,52, ,1, ,14.8, ,0.5, ,6.6, ,100, ,76, ,98, ,6.3, ,0.9, ,81.2, ,7.5, 
166,Lodi West,San Joaquin Valley,1/3/2012,3,1.08, ,0.2, ,96, ,0.9, ,17.4, ,1.9, ,7.4, ,100, ,58, ,89, ,5.8, ,0.9, ,74.9, ,7.6, 
166,Lodi West,San Joaquin Valley,1/4/2012,4,1.2, ,0, ,100, ,0.9, ,19.1, ,0.6, ,8.1, ,100, ,53, ,85, ,5.6, ,0.9, ,77.7, ,7.5, 
166,Lodi West,San Joaquin Valley,1/5/2012,5,1.33, ,0, ,104, ,0.9, ,19.1, ,0, ,8.6, ,100, ,46, ,79, ,5.2, ,0.9, ,78.2, ,7.6, 
166,Lodi West,San Joaquin Valley,1/6/2012,6,1.29, ,0, ,109, ,0.8, ,17.7, ,-1.7, ,6.6, ,100, ,51, ,87, ,4.6, ,1.1, ,98.8, ,7.4, 
166,Lodi West,San Joaquin Valley,1/7/2012,7,2.87, ,0, ,111, ,0.7, ,18.7, ,0.9, ,9.9, ,100, ,29, ,57, ,1.8, ,3.6,R,307.8,R,7.4, 
166,Lodi West,San Joaquin Valley,1/8/2012,8,1.32, ,0, ,103, ,0.7, ,17, ,-1.5, ,6.7, ,96, ,40, ,71, ,1.9, ,1.1, ,93.7, ,7.5, 
166,Lodi West,San Joaquin Valley,1/9/2012,9,1.24, ,0, ,106, ,0.8, ,18.2, ,-2, ,6.1, ,100, ,48, ,83, ,3.4, ,0.8, ,65.4, ,7.1, 
166,Lodi West,San Joaquin Valley,1/10/2012,10,1.28, ,0.1, ,104, ,0.7, ,17.3, ,-1.5, ,6.1, ,100, ,43, ,79, ,2.7, ,1.1, ,91.9, ,6.9, 
166,Lodi West,San Joaquin Valley,1/11/2012,11,1.36, ,0, ,112, ,0.7, ,17.7, ,-2.5, ,5.8, ,100, ,39, ,75, ,1.7, ,0.8, ,70.1, ,6.7, 
166,Lodi West,San Joaquin Valley,1/12/2012,12,1.53, ,0, ,113, ,0.6, ,18.4, ,-3.2, ,6.1, ,100, ,31, ,69, ,0.8, ,1.1, ,94.1, ,6.5, 
166,Lodi West,San Joaquin Valley,1/13/2012,13,1.43, ,0, ,114, ,0.7, ,19.1, ,-2.5, ,6, ,97, ,36, ,70, ,1, ,0.8, ,70.7, ,6.3, 
166,Lodi West,San Joaquin Valley,1/14/2012,14,1.41, ,0, ,114, ,0.6, ,18.8, ,-3.2, ,5.7, ,99, ,35, ,71, ,0.8, ,0.9, ,75.9, ,6.1, 
166,Lodi West,San Joaquin Valley,1/15/2012,15,1.45, ,0, ,112, ,0.7, ,15, ,-2.6, ,6, ,98, ,59, ,78, ,2.5, ,2.1, ,180, ,6.2, 
166,Lodi West,San Joaquin Valley,1/16/2012,16,1.65, ,0, ,123, ,0.4, ,11, ,-4.3, ,2.3, ,98, ,25, ,62, ,-4.3, ,1.6, ,134.5, ,6, 
166,Lodi West,San Joaquin Valley,1/17/2012,17,1.3, ,0, ,118, ,0.5, ,10.8, ,-5.4,Y,2.1, ,82, ,42, ,66, ,-3.5, ,1, ,87.7, ,5,Y
166,Lodi West,San Joaquin Valley,1/18/2012,18,1.3, ,0, ,115, ,0.6, ,13.5, ,-3.2, ,4.2, ,90, ,39, ,67, ,-1.4, ,0.9, ,76.8, ,5,Y
166,Lodi West,San Joaquin Valley,1/19/2012,19,0.32, ,1.3, ,28, ,0.6, ,8.9, ,-1.3, ,4.2, ,94, ,52, ,77, ,0.4, ,1.6, ,140.5, ,5.2,Y
166,Lodi West,San Joaquin Valley,1/20/2012,20,0.33, ,20.6, ,28, ,1.1, ,11.4, ,6.8, ,9.3, ,100, ,75, ,90, ,7.7, ,4.8,R,411.9,R,6.3, 
166,Lodi West,San Joaquin Valley,1/21/2012,21,1.62, ,6.4, ,122, ,1, ,13.4, ,3.9, ,9.8, ,100, ,64, ,87, ,7.6, ,3.1,R,271,R,7.9, 
166,Lodi West,San Joaquin Valley,1/22/2012,22,0.39, ,3.8, ,27, ,0.9, ,10.7, ,4, ,7.8, ,98, ,78, ,89, ,6, ,3.5,R,303.9,R,7.6, 
166,Lodi West,San Joaquin Valley,1/23/2012,23,0.4, ,17.3, ,47, ,1.1, ,13.9, ,3.8, ,9, ,100, ,80, ,94, ,8.1, ,3.5,R,303.4,R,8.1, 
166,Lodi West,San Joaquin Valley,1/24/2012,24,1.07, ,0.2, ,101, ,1, ,14.5, ,1.8, ,7.9, ,100, ,68, ,92, ,6.7, ,1.2, ,104.7, ,7.9, 
166,Lodi West,San Joaquin Valley,1/25/2012,25,1.38, ,0, ,118, ,1.1, ,16.7, ,3.8, ,9.8, ,100, ,68, ,92, ,8.5, ,1.1, ,92.7, ,8.2, 
166,Lodi West,San Joaquin Valley,1/26/2012,26,0.88, ,0, ,73, ,1.3, ,19.1, ,6.8, ,12.3, ,100, ,79, ,94, ,11.4, ,2.1, ,184.7, ,8.9, 
166,Lodi West,San Joaquin Valley,1/27/2012,27,2.13, ,0, ,136, ,0.9, ,17, ,3.8, ,10.2, ,100, ,44, ,70, ,5, ,2.6,Y,225.8,Y,9.4, 
166,Lodi West,San Joaquin Valley,1/28/2012,28,1.55, ,0, ,131, ,0.9, ,17.8, ,-0.2, ,8.1, ,100, ,63, ,87, ,6, ,1, ,83, ,8.6, 
166,Lodi West,San Joaquin Valley,1/29/2012,29,1.48, ,0.1, ,123, ,1, ,17.8, ,1.2, ,8.9, ,100, ,58, ,86, ,6.7, ,1, ,88.5, ,8.4, 
166,Lodi West,San Joaquin Valley,1/30/2012,30,1.14, ,0, ,95, ,1.1, ,16, ,5.1, ,10.4, ,98, ,66, ,86, ,8.2, ,1, ,83.5, ,8.8, 
166,Lodi West,San Joaquin Valley,1/31/2012,31,0.56, ,0.1, ,64, ,1.1, ,14.5, ,5, ,9, ,100, ,83, ,97, ,8.6, ,1.2, ,102.1, ,8.8, 
166,Lodi West,San Joaquin Valley,2/1/2012,32,0.91, ,0, ,84, ,1.1, ,16.4, ,3.5, ,9.7, ,100, ,70, ,92, ,8.6, ,1.6, ,135.9, ,9.1, 
166,Lodi West,San Joaquin Valley,2/2/2012,33,1.64, ,0.2, ,141, ,0.9, ,16.1, ,4.3, ,8.7, ,100, ,52, ,82, ,5.8, ,1.3, ,113.6, ,9.1, 
166,Lodi West,San Joaquin Valley,2/3/2012,34,1.49, ,0.1, ,133, ,0.9, ,16.7, ,0.7, ,7.5, ,100, ,59, ,88, ,5.7, ,1.1, ,96, ,8.7, 
166,Lodi West,San Joaquin Valley,2/4/2012,35,1.74, ,0.1, ,142, ,0.9, ,18.3, ,1.7, ,8.6, ,100, ,43, ,77, ,4.9, ,1.1, ,95, ,8.5, 
166,Lodi West,San Joaquin Valley,2/5/2012,36,1.84, ,0, ,147, ,0.8, ,18.7, ,0.4, ,8.3, ,99, ,39, ,73, ,3.8, ,1.1, ,91.6, ,8.3, 
166,Lodi West,San Joaquin Valley,2/6/2012,37,1.51, ,0, ,97, ,0.8, ,18.6, ,1.8, ,10, ,96, ,37, ,64, ,3.4, ,1.5, ,126.7, ,8.3, 
166,Lodi West,San Joaquin Valley,2/7/2012,38,0.61, ,5.8, ,44, ,1.1, ,16, ,8.9, ,11.9, ,98, ,63, ,82, ,9, ,2.1, ,184.4, ,9, 
166,Lodi West,San Joaquin Valley,2/8/2012,39,1.75, ,0.1, ,137, ,1.2, ,18.1, ,4.8, ,10.7, ,100, ,68, ,91, ,9.2, ,1.7, ,143.3, ,9.4, 
166,Lodi West,San Joaquin Valley,2/9/2012,40,1.95, ,0.1, ,147, ,1.2, ,21.4, ,4.2, ,12.1, ,100, ,54, ,86, ,9.8, ,1, ,88, ,9.6, 
166,Lodi West,San Joaquin Valley,2/10/2012,41,1.44, ,0.2, ,116, ,1.2, ,19.3, ,3.6, ,11.4, ,100, ,56, ,89, ,9.7, ,1.3, ,110.9, ,9.8, 
166,Lodi West,San Joaquin Valley,2/11/2012,42,0.86, ,0, ,81, ,1.2, ,15.6, ,6.8, ,10.9, ,100, ,70, ,91, ,9.4, ,1.5, ,126.4, ,10.1, 
166,Lodi West,San Joaquin Valley,2/12/2012,43,1.7, ,2.1, ,133, ,1, ,16.4, ,1.4, ,9.5, ,100, ,56, ,84, ,6.9, ,1.3, ,112.7, ,9.7, 
166,Lodi West,San Joaquin Valley,2/13/2012,44,0.75, ,3.3, ,77, ,1, ,11.3, ,2, ,7.8, ,100, ,77, ,91, ,6.4, ,2.3, ,197.2, ,9.9, 
166,Lodi West,San Joaquin Valley,2/14/2012,45,1.95, ,0.2, ,159, ,0.9, ,15.7, ,0.4, ,8, ,100, ,50, ,82, ,5, ,1.6, ,142, ,9.1, 
166,Lodi West,San Joaquin Valley,2/15/2012,46,3.09, ,0, ,168, ,0.7, ,14.4, ,4, ,9.4, ,92, ,38, ,60, ,1.9, ,4.1,R,352.1,R,9.2, 
166,Lodi West,San Joaquin Valley,2/16/2012,47,2.57, ,0, ,169, ,0.7, ,18.5, ,0.6, ,9, ,87, ,31, ,59, ,1.5, ,2.1, ,185.4, ,8.8, 
166,Lodi West,San Joaquin Valley,2/17/2012,48,2.16, ,0, ,162, ,0.9, ,18.2, ,1, ,9.6, ,97, ,44, ,71, ,4.6, ,1.2, ,102.6, ,8.7, 
166,Lodi West,San Joaquin Valley,2/18/2012,49,1.39, ,0, ,113, ,1.1, ,16.7, ,4.1, ,10, ,100, ,69, ,91, ,8.5, ,1.8, ,153.2, ,9.2, 
166,Lodi West,San Joaquin Valley,2/19/2012,50,2.05, ,0, ,152, ,0.8, ,15.4, ,2.4, ,8, ,97, ,35, ,71, ,3, ,1.5, ,125.8, ,9.2, 
166,Lodi West,San Joaquin Valley,2/20/2012,51,1.58, ,0, ,127, ,1, ,14.1, ,4.5, ,9.7, ,97, ,67, ,83, ,6.9, ,1.7, ,145.3, ,9.3, 
166,Lodi West,San Joaquin Valley,2/21/2012,52,2.04, ,0, ,154, ,1, ,18.8, ,2, ,10.1, ,100, ,56, ,81, ,6.9, ,1.2, ,99.8, ,9.4, 
166,Lodi West,San Joaquin Valley,2/22/2012,53,1.98, ,0, ,141, ,1.1, ,22.6, ,4.3, ,12.2, ,99, ,48, ,80, ,8.9, ,1.2, ,102.7, ,9.7, 
166,Lodi West,San Joaquin Valley,2/23/2012,54,4.93, ,0, ,184, ,0.7, ,21.5, ,7.7, ,14.6, ,93, ,20, ,44, ,2.6, ,4.6,R,396.1,R,10, 
166,Lodi West,San Joaquin Valley,2/24/2012,55,3.09, ,0, ,183, ,0.8, ,21.4, ,1.6, ,12.7, ,84, ,30, ,52, ,3.2, ,1.9, ,168.2, ,9.9, 
